OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area
5816,18,Monaghan,61386,09/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,814,1326.035252,,,2.848164607,0.178099248
5817,19,Offaly,77961,09/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,811,1040.263722,,,4.187486599,0.268659253
5818,20,Roscommon,64544,09/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,539,835.0892414,,,4.4648332,0.347529634
5819,21,Sligo,65535,09/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,269,410.467689,,,5.049680101,0.252720854
5820,22,Tipperary,159553,09/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,875,548.4071124,,,5.61515128,0.565636165
5821,23,Waterford,116176,09/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,395,340.0013772,,,4.868378673,0.239938129
5822,24,Westmeath,88770,09/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,857,965.4162442,,,3.089091108,0.24984925
5823,25,Wexford,149722,09/10/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,519,346.642444,,,4.261601958,0.311355248
5824,26,Wicklow,142425,09/10/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1004,704.9324206,,,3.023909986,0.271161131
5825,1,Carlow,56932,10/10/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,316,555.0481276,,,2.284158856,0.118863196
5826,2,Cavan,76176,10/10/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1199,1573.986557,,,3.767411239,0.264466477
5827,3,Clare,118817,10/10/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,868,730.5351928,,,7.575907373,0.425059339
5828,4,Cork,542868,10/10/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,2879,530.3314986,,,16.28422316,0.97200219
5829,5,Donegal,159192,10/10/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1422,893.2609679,,,15.6269076,0.678171191
5830,6,Dublin,1347359,10/10/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,18956,1406.900462,,,3.333932494,0.12572681
5831,7,Galway,258058,10/10/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1096,424.7107239,,,14.9724478,0.822419409
5832,8,Kerry,147707,10/10/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,546,369.6507275,,,13.32388227,0.618598264
5833,9,Kildare,222504,10/10/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2865,1287.617301,,,3.108141726,0.228501976
5834,10,Kilkenny,99232,10/10/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,526,530.0709449,,,3.183064747,0.273913528
5835,11,Laois,84697,10/10/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,555,655.2770464,,,2.846152381,0.229854719
5836,12,Leitrim,32044,10/10/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,147,458.7442267,,,3.182230928,0.218332273
5837,13,Limerick,194899,10/10/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1242,637.2531414,,,4.999753253,0.354096694
5838,14,Longford,40873,10/10/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,420,1027.573215,,,2.230337776,0.147954107
5839,15,Louth,128884,10/10/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1168,906.2412712,,,2.56496388,0.113438177
5840,16,Mayo,130507,10/10/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,732,560.8894542,,,15.7035406,0.762041895
5841,17,Meath,195044,10/10/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1394,714.7105269,,,4.0750673,0.318615395
5842,18,Monaghan,61386,10/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,839,1366.761151,,,2.848164607,0.178099248
5843,19,Offaly,77961,10/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,818,1049.24257,,,4.187486599,0.268659253
5844,20,Roscommon,64544,10/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,542,839.7372335,,,4.4648332,0.347529634
5845,21,Sligo,65535,10/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,282,430.3044175,,,5.049680101,0.252720854
5846,22,Tipperary,159553,10/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,885,554.6746222,,,5.61515128,0.565636165
5847,23,Waterford,116176,10/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,404,347.748244,,,4.868378673,0.239938129
5848,24,Westmeath,88770,10/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,869,978.9343247,,,3.089091108,0.24984925
5849,25,Wexford,149722,10/10/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,541,361.3363434,,,4.261601958,0.311355248
5850,26,Wicklow,142425,10/10/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1015,712.6557837,,,3.023909986,0.271161131
5851,1,Carlow,56932,11/10/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,323,567.3434975,,,2.284158856,0.118863196
5852,2,Cavan,76176,11/10/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1238,1625.183785,,,3.767411239,0.264466477
5853,3,Clare,118817,11/10/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,880,740.6347577,,,7.575907373,0.425059339
5854,4,Cork,542868,11/10/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,3026,557.4099044,,,16.28422316,0.97200219
5855,5,Donegal,159192,11/10/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1460,917.1315141,,,15.6269076,0.678171191
5856,6,Dublin,1347359,11/10/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,19205,1425.38106,,,3.333932494,0.12572681
5857,7,Galway,258058,11/10/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1123,435.1734881,,,14.9724478,0.822419409
5858,8,Kerry,147707,11/10/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,553,374.3898393,,,13.32388227,0.618598264
5859,9,Kildare,222504,11/10/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2901,1303.796786,,,3.108141726,0.228501976
5860,10,Kilkenny,99232,11/10/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,541,545.1870364,,,3.183064747,0.273913528
5861,11,Laois,84697,11/10/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,561,662.3611226,,,2.846152381,0.229854719
5862,12,Leitrim,32044,11/10/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,156,486.8306079,,,3.182230928,0.218332273
5863,13,Limerick,194899,11/10/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1262,647.5148667,,,4.999753253,0.354096694
5864,14,Longford,40873,11/10/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,420,1027.573215,,,2.230337776,0.147954107
5865,15,Louth,128884,11/10/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1180,915.5519692,,,2.56496388,0.113438177
5866,16,Mayo,130507,11/10/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,743,569.3181209,,,15.7035406,0.762041895
5867,17,Meath,195044,11/10/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1431,733.6806054,,,4.0750673,0.318615395
5868,18,Monaghan,61386,11/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,860,1400.970905,,,2.848164607,0.178099248
5869,19,Offaly,77961,11/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,826,1059.504111,,,4.187486599,0.268659253
5870,20,Roscommon,64544,11/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,559,866.0758552,,,4.4648332,0.347529634
5871,21,Sligo,65535,11/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,295,450.141146,,,5.049680101,0.252720854
5872,22,Tipperary,159553,11/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,895,560.9421321,,,5.61515128,0.565636165
5873,23,Waterford,116176,11/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,408,351.191296,,,4.868378673,0.239938129
5874,24,Westmeath,88770,11/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,901,1014.982539,,,3.089091108,0.24984925
5875,25,Wexford,149722,11/10/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,575,384.0450969,,,4.261601958,0.311355248
5876,26,Wicklow,142425,11/10/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1026,720.3791469,,,3.023909986,0.271161131
5877,1,Carlow,56932,12/10/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,329,577.882386,,,2.284158856,0.118863196
5878,2,Cavan,76176,12/10/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1260,1654.064272,,,3.767411239,0.264466477
5879,3,Clare,118817,12/10/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,929,781.8746476,,,7.575907373,0.425059339
5880,4,Cork,542868,12/10/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,3164,582.8304487,,,16.28422316,0.97200219
5881,5,Donegal,159192,12/10/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1483,931.5794764,,,15.6269076,0.678171191
5882,6,Dublin,1347359,12/10/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,19391,1439.185844,,,3.333932494,0.12572681
5883,7,Galway,258058,12/10/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1162,450.2863697,,,14.9724478,0.822419409
5884,8,Kerry,147707,12/10/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,603,408.2406386,,,13.32388227,0.618598264
5885,9,Kildare,222504,12/10/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2941,1321.773991,,,3.108141726,0.228501976
5886,10,Kilkenny,99232,12/10/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,556,560.303128,,,3.183064747,0.273913528
5887,11,Laois,84697,12/10/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,565,667.08384,,,2.846152381,0.229854719
5888,12,Leitrim,32044,12/10/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,160,499.313444,,,3.182230928,0.218332273
5889,13,Limerick,194899,12/10/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1301,667.525231,,,4.999753253,0.354096694
5890,14,Longford,40873,12/10/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,425,1039.806229,,,2.230337776,0.147954107
5891,15,Louth,128884,12/10/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1182,917.1037522,,,2.56496388,0.113438177
5892,16,Mayo,130507,12/10/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,752,576.2143027,,,15.7035406,0.762041895
5893,17,Meath,195044,12/10/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1469,753.1633888,,,4.0750673,0.318615395
5894,18,Monaghan,61386,12/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,863,1405.858013,,,2.848164607,0.178099248
5895,19,Offaly,77961,12/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,834,1069.765652,,,4.187486599,0.268659253
5896,20,Roscommon,64544,12/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,562,870.7238473,,,4.4648332,0.347529634
5897,21,Sligo,65535,12/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,302,460.8224613,,,5.049680101,0.252720854
5898,22,Tipperary,159553,12/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,910,570.3433969,,,5.61515128,0.565636165
5899,23,Waterford,116176,12/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,415,357.2166368,,,4.868378673,0.239938129
5900,24,Westmeath,88770,12/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,921,1037.512673,,,3.089091108,0.24984925
5901,25,Wexford,149722,12/10/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,637,425.4551769,,,4.261601958,0.311355248
5902,26,Wicklow,142425,12/10/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1042,731.6131297,,,3.023909986,0.271161131
5903,1,Carlow,56932,13/10/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,333,584.9083117,,,2.284158856,0.118863196
5904,2,Cavan,76176,13/10/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1388,1822.096198,,,3.767411239,0.264466477
5905,3,Clare,118817,13/10/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,951,800.3905165,,,7.575907373,0.425059339
5906,4,Cork,542868,13/10/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,3280,604.1984423,,,16.28422316,0.97200219
5907,5,Donegal,159192,13/10/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1512,949.7964722,,,15.6269076,0.678171191
5908,6,Dublin,1347359,13/10/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,19625,1456.553153,,,3.333932494,0.12572681
5909,7,Galway,258058,13/10/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1212,469.661859,,,14.9724478,0.822419409
5910,8,Kerry,147707,13/10/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,617,417.7188623,,,13.32388227,0.618598264
5911,9,Kildare,222504,13/10/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,3003,1349.638658,,,3.108141726,0.228501976
5912,10,Kilkenny,99232,13/10/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,563,567.3573041,,,3.183064747,0.273913528
5913,11,Laois,84697,13/10/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,568,670.6258781,,,2.846152381,0.229854719
5914,12,Leitrim,32044,13/10/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,163,508.6755711,,,3.182230928,0.218332273
5915,13,Limerick,194899,13/10/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1326,680.3523876,,,4.999753253,0.354096694
5916,14,Longford,40873,13/10/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,426,1042.252832,,,2.230337776,0.147954107
5917,15,Louth,128884,13/10/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1238,960.5536762,,,2.56496388,0.113438177
5918,16,Mayo,130507,13/10/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,765,586.1754542,,,15.7035406,0.762041895
5919,17,Meath,195044,13/10/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1658,850.0646008,,,4.0750673,0.318615395
5920,18,Monaghan,61386,13/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,894,1456.358127,,,2.848164607,0.178099248
5921,19,Offaly,77961,13/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,836,1072.331037,,,4.187486599,0.268659253
5922,20,Roscommon,64544,13/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,570,883.1184928,,,4.4648332,0.347529634
5923,21,Sligo,65535,13/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,316,482.1850919,,,5.049680101,0.252720854
5924,22,Tipperary,159553,13/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,920,576.6109067,,,5.61515128,0.565636165
5925,23,Waterford,116176,13/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,421,362.3812147,,,4.868378673,0.239938129
5926,24,Westmeath,88770,13/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,930,1047.651234,,,3.089091108,0.24984925
5927,25,Wexford,149722,13/10/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,658,439.4811718,,,4.261601958,0.311355248
5928,26,Wicklow,142425,13/10/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,1051,737.932245,,,3.023909986,0.271161131
5929,1,Carlow,56932,14/10/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,339,595.4472002,,,2.284158856,0.118863196
5930,2,Cavan,76176,14/10/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1451,1904.799412,,,3.767411239,0.264466477
5931,3,Clare,118817,14/10/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,964,811.3317118,,,7.575907373,0.425059339
5932,4,Cork,542868,14/10/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,3453,636.066226,,,16.28422316,0.97200219
5933,5,Donegal,159192,14/10/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1562,981.2050857,,,15.6269076,0.678171191
5934,6,Dublin,1347359,14/10/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,19913,1477.928303,,,3.333932494,0.12572681
5935,7,Galway,258058,14/10/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,1309,507.2503081,,,14.9724478,0.822419409
5936,8,Kerry,147707,14/10/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,654,442.7684538,,,13.32388227,0.618598264
5937,9,Kildare,222504,14/10/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,3035,1364.020422,,,3.108141726,0.228501976
5938,10,Kilkenny,99232,14/10/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,571,575.4192196,,,3.183064747,0.273913528
5939,11,Laois,84697,14/10/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,600,708.4076177,,,2.846152381,0.229854719
5940,12,Leitrim,32044,14/10/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,170,530.5205343,,,3.182230928,0.218332273
5941,13,Limerick,194899,14/10/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1367,701.3889245,,,4.999753253,0.354096694
5942,14,Longford,40873,14/10/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,442,1081.398478,,,2.230337776,0.147954107
5943,15,Louth,128884,14/10/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1254,972.9679402,,,2.56496388,0.113438177
5944,16,Mayo,130507,14/10/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,789,604.5652724,,,15.7035406,0.762041895
5945,17,Meath,195044,14/10/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1781,913.1272944,,,4.0750673,0.318615395
5946,18,Monaghan,61386,14/10/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,908,1479.16463,,,2.848164607,0.178099248
5947,19,Offaly,77961,14/10/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,848,1087.723349,,,4.187486599,0.268659253
5948,20,Roscommon,64544,14/10/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,591,915.6544373,,,4.4648332,0.347529634
5949,21,Sligo,65535,14/10/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,340,518.8067445,,,5.049680101,0.252720854
5950,22,Tipperary,159553,14/10/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,925,579.7446616,,,5.61515128,0.565636165
5951,23,Waterford,116176,14/10/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,440,378.7357113,,,4.868378673,0.239938129
5952,24,Westmeath,88770,14/10/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,975,1098.344035,,,3.089091108,0.24984925
5953,25,Wexford,149722,14/10/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,685,457.5145937,,,4.261601958,0.311355248
